976,Southern Fried Chicken,,71-72 Woodfield Stre,Morriston,,Swansea,,,0792 774488,,,,,,0,,,,,,,,,,
977,Morfa News,Mr. Malhotra,90 Ropewalk Road,Morfa,,LLanelli,,,0554 770566,,,,,,0,,,,,,,,,,
978,Akins Deli,Christopher Sweje,57a Plymouth Street,,,Swansea,,SA1 3QQ,474589,,,,,,0,,,,,,,,,,
979,B.J.`s Cafe,Mrs. Jones,3 Commercial Street,Seven Sisters,,Neath,,,01639 700853,,,,,,0,,,,,,,,,,
980,Creative Curtains,,44 Talbot Road,,,Port Talbot,,,0639 895407,,,,,,0,,,,,,,,,,
981,Something Different,Martin Jones,41a Swansea Market,Swansea,,Swansea,,SA4 3HY,874542,,,,,,0,,,,,,,,,,
982,LLandovery R.F.C.,,Church Road,,,LLandovery,,,0550 21389,,,,,,0,,,,,,,,,,
983,Maggies Coffee Shop,Mrs. Margaret Aylmore,71 Oxford Street,,,Pontycymmer,,,0656 891844,,,,,,0,,,,,,,,,,
984,Wimpy Bar  Porthcawl,,,Coney Beach,,Porthcawl,,CF36 5BY,01656 772883,01656 782122,,,,,0,,,,,,,,,,
985,Potters Wheel,,43 Queens Road,Mumbles,,Swansea,,,0792 361778,,,,,,0,,,,,,,,,,
986,Shoe Tree,,9 Killay Shopping Pr,Killay,,Swansea,,,204975,,,,,,0,,,,,,,,,,
987,Efail Wen Post Office,Mrs Williams,,Clynderwen,,Dyfed,,SA66 7U2,0994 419627,,,,,,0,,,,,,,,,,
989,Tolsurge Ltd,Lyndon,2-3 Parc Landwr,Valley Way,,Swansea,,,0792 791351,,,,,,0,,,,,,,,,,
990,Wisemans Bridge,,,,,Saundersfoot,,,0834 813236,,,,,,0,,,,,,,,,,
991,Gough Con Club,Kevin Hickey,Workingmens Club Ltd,Club Lane,,Ystradgynlais,,SA9 1NU,01639 842152,01639 843852 OF,,,,,0,,,,,,,,,,
992,New Farm Stores,Mr. Alex Jones,685 Pentregethin Roa,Cadle,,Swansea,,,01792 410708,,,,,,0,,,,,,,,,,
993,Sweetmans Bakeries,CONTRACT NO LONGER REQUIRED,,Whitewalls,,Swansea,,,646806,,,,,,0,,,,,,,,,,
994,Wellfold Ltd,Mr. Cheeseborough,4 Port Road,East,,Barry,,,,,,,,,0,,,,,,,,,,
995,Star Dance Wear,,11 Shoppers Walk,,,Swansea,,,0792 475226,,,,,,0,,,,,,,,,,
996,Tenterden Leisure Centre,Ashford Borough Council,Recreation Ground Ro,Tenterden,,Nr. Ashford,,TN30 6RA,0580 765987,,,,,,0,,,,,,,,,,
997,Crosshands Hotel,Janice/Robert,"1, Llandeilo Rd.,",Crosshands,,LLanelli,,,0269 845944,,,,,,0,,,,,,,,,,
998,Charlottes Flowers,,12 Stepney Street,Cwmbarla,,Swansea,,,,,,,,,0,,,,,,,,,,
999,Cooks Corner,,43 St. Teilo Street,,,Pontardulais,,,,,,,,,0,,,,,,,,,,
1000,Forget Me Not,,126 Port Tennant Roa,Port Tennant,,Swansea,,,01792 461608,,,,,,0,,,,,,,,,,
1001,Victoria Inn,,6 James Street,Pontardawe,,Swansea,,,862554,,,,,,0,,,,,,,,,,
1002,Holborn Gardens,,,Pentlepoir,,Saundersfoot,,,,,,,,,0,,,,,,,,,,
1003,Kenny`s Bakery,,22 Henrietta Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
1004,Glory Chinese Take Away,,,,,Crumlin,,,,,,,,,0,,,,,,,,,,
1005,Scrum Five,,13 Alexandra Road,,,Gorseinon,,,,,,,,,0,,,,,,,,,,
1006,Kwik Save (Fruit & Veg),K.A. Burke,Heol Nant Bran,Birchgrove,,Swansea,,,0792 815074,,,,,,0,,,,,,,,,,
1007,Mumbles Shoe Repairs,,Newton Road,Mumbles,,Swansea,,,01792 369511,,,,,,0,,,,,,,,,,
1008,Piggles,,Old Chef,Nantycaws,,Nr. Carmarthen,,,0267 231914,,,,,,0,,,,,,,,,,
1009,Royal Oak,,North Road,Aberaeron,,Nr. Aberystwyth,,,0545 570233,,,,,,0,,,,,,,,,,
1010,Video Enterprise,Mr. A.J. Renesto,134 Trallwyn Road,Llansamlet,,Swansea,,SA7 9UU,01792 771107,,,,,,0,,,,,,,,,,
1011,City Window Cleaners,,36 Rhyd - Y - Felin,Talycopa,,Swansea,,,0792 796251,,,,,,0,,,,,,,,,,
1012,Welsh Textiles & Gifts,Mr. P. Beale,7 Market Precinct,,,LLanelli,,,0554 758825,,,,,,0,,,,,,,,,,
1013,Delicate Nose,,Warren Road,,,SAUNDERSFOOT,,,0834 4472,,,,,,0,,,,,,,,,,
1014,Mansel News,,27 Mansel Road,Bonymaen,,Swansea,,,0792 468426,,,,,,0,,,,,,,,,,
1015,Sing Chua,,62 High Street,,,Ferndale,,,,,,,,,0,,,,,,,,,,
1016,Lewis Arms,,,Bynea,,LLanelli,,,01554 772878,,,,,,0,,,,,,,,,,
1017,Masons Arms 11,,,Begelly,,Kilgetty,,,,,,,,,0,,,,,,,,,,
1018,Coedrath Hotel,,,,,Saundersfoot,,,,,,,,,0,,,,,,,,,,
1019,W.J. & A.M. Light,,505 Neath Road,,,Swansea,,,,,,,,,0,,,,,,,,,,
1020,Clyne Halls Of Residence,Stella Williams,Nevadd Gilbertson,"Mill Lane,  Blackpill",,Swansea,,,01792 543572,,,,,,0,,,,,,,,,,
1022,Cenarth Post Office,Martin Fowler,,Cenarth,,Newcastle Emlyn,,,0239 710209,,,,,,0,,,,,,,,,,
1023,Capital Boot Stores,,Gurnos Road,,,Ystradgynlais,,,,,,,,,0,,,,,,,,,,
1024,Paparrigas,,37 Mayhill Road,,,Swansea,,,0792 447887,,,,,,0,,,,,,,,,,
1025,Welcome To Town,,55 Nolton Street,,,OLD FILE,,,0656 650207,,,,,,0,,,,,,,,,,
1026,Cookware,,8 The Parade,,,Neath,,,,,,,,,0,,,,,,,,,,
1027,Vincent Davies & Son Ltd,,Fishguard Road,,,Haverfordwest,,,0437 768014,,,,,,0,,,,,,,,,,
1028,Pam`s Hair Studio,,80 Woodfield Street,Morriston,,Swansea,,,0792 790378,,,,,,0,,,,,,,,,,
1029,World Class Sport,,250 Oxford Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
1031,Uncle Sams,,Uplands Crescent,Uplands,,Swansea,,,0792 605301,,,,,,0,,,,,,,,,,
1032,Ship & Anchor,Ms. Gwen Aylwald,High Street,,,Fishguard,,SA65 9AG,01348 872362,01348 874844,,01348 874844,,"also known as A. Aylward & Sons (Builders)
Mobile 0378 831944",0,,,,,,,,,,
1033,Lamb Hotel,Mr. Desmond Vulcan James,,Rhos,,"LLangeller, Llandyssu",,,0559 370567,,,,,,0,,,,,,,,,,
1034,Barry Thomas,Mr. Barry Thomas,Golf Proffesional Sh,St. Mellons Golf Club,,"Castleton, Nr. Cardif",,CF3 8XS,0633/680101,,,,,,0,,,,,,,,,,
1035,LLanllwni Post Office,Mr. Joseph Henry Hughes,,LLanllwni,,Pencader,,,0559 35203,,,,,,0,,,,,,,,,,
1036,County Hall,Dyfed County Council,Restaurant,Jail Hill,,Carmarthen,,SA31 1JP,01267 224195,,,,,,0,,,,,,,,,,
1037,Wimpy Bar,Gereth Ltd (Lindsey Morgan),12 The Parade,Neath,,Neath,,,01639 642772,,,,,Kirchen printer rolls 70/70 ,0,,,,,,,,,,
1038,Premier Catering & Leisure,,153 St. Helens Road,,,Swansea,,,,,,,,,0,,,,,,,,,,
1039,Tollgate Industrial Supplies,Mark,272 Margam Road,Margam,,Port Talbot,,,0639 882722,,,,,,0,,,,,,,,,,
1040,Family Value,Vincent Jones Wholesale,Elder Lane,,,Bridgend,,,,,,,,,0,,,,,,,,,,
1041,Royal British Legion,,,,,Treorchy,,,,,,,,,0,,,,,,,,,,
1042,Castle Hotel,,,,,Little Haven,,,0437 781251,,,,,,0,,,,,,,,,,
1043,Good News,,Woodfield Street,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
1044,Malcolm Jones,,Shop 1,YnYswen,,Abercrave,,,0639/730513,,,,,,0,,,,,,,,,,
1046,Oddfellows Restaurant,,200 Bridgend Road,,,Maesteg,,,,,,,,,0,,,,,,,,,,
1047,Upper Rhondda W.M.C.,,Windsor Street,,,Treorchy,,,0443 772500,,,,,,0,,,,,,,,,,
1048,Rudry Inn,Neil Truman,Starbuck Street,Rudry Village,,Nr. Caerphilly,,,0222 883109,,,,,,0,,,,,,,,,,
1049,W. Davies,,14/16 Commercial Str,Aberbargoed,,Bargoed,,,,,,,,,0,,,,,,,,,,
1050,R&M Underwood,,49/51 Groves Road,Westernmoor,,NEATH,,,0639 646252,,,,,,0,,,,,,,,,,
1051,General Picton,Colin Thomas,Picton Terrace,Nantyffyllon,CF34 04S,Maesteg,,,01656 732474,07812 563339,,,,,0,,,,,,,,,,
1053,Salon 2000,,The Parade,,,Neath,,,,,,,,,0,,,,,,,,,,
1054,Star Inn,Mr Kerswell,Peniel Green,Llansamlet,,Swansea,,,01792 410959,,,,,,0,,,,,,,,,,
1055,R.G. Harris,,310 LLangyfelach Roa,Brynhyfryd,,Swansea,,,0792 465717,,,,,,0,,,,,,,,,,
1056,Ronarth Electrical,,Green Park Land Esta,,,Port Talbot,,,0639 886481,,,,,,0,,,,,,,,,,
1057,Shoe Plus (G.S & A. Lewis),Mr/Mrs Badat,23 Corporation Road,,,Newport,,N9 0AY,0633 265611,0633/273133,,,,ON STOP,0,,,,,,,,,,
1058,Smugglers Cove Cafe,P.M. Nicholas,87 Main Road,,,Ogmore By Sea,,,,,,,,,0,,,,,,,,,,
1059,R. E. Williams,,Station Court,,,Sennybridge,,,,,,,,,0,,,,,,,,,,
1060,Masons Arms,,,,,Kenfig Hill,,,0656 740377,,,,,,0,,,,,,,,,,
1061,Cefn Hengoed Comprehensive,Swansea County Hall (Ed Dept),Caldicot Rd,Winch Wen,,Swansea,,,,,,,,,0,,,,,,,,,,
1062,Jubblys Restaurant,Pat Mathias,12-14 Northampton La,,,Swansea,,,01792 459558,,,,,,0,,,,,,,,,,
1063,Princess Of Wales,Mr. Ian Mugfordi,Market Street,,,Bridgend,,,0656 654107,,,,,,0,,,,,,,,,,
1064,Newton Video,,2 Lewis Buildings,,,Porthcawl,,,,,,,,,0,,,,,,,,,,
1067,D & S Jones,Mr. D. Jones,12 Lancoed,Winch Wen,,Swansea,,SA1 7LJ,01792 791398,,,,,,0,,,,,,,,,,
1068,Eirwen Cafe,Mr. D.H. Jenkins,,,,Carmarthen,,,,,,,,,0,,,,,,,,,,
1069,Cape Horner,,Fabian Way,St. Thomas,,Swansea,,,0792 650194,0792/467739,,,,,0,,,,,,,,,,
1070,Sarn & Bryncwils Social Club,Derek Short,Bryncoch Road,"Sarn,  Aberkenfig,",,Bridgend,,CF32 9NY,01656 720243,01656 721266,,,,01656 720757    MOBILE  07929633496,0,,,,,,,,,,
1071,Joiners Arms (Bishopston),Phill Davies,50  Bishopston Road,Bishopston,,Swansea,,SA3 3EJ,01792 232658,,,,,,0,,,,,,,,,,
1072,Colliers Photographic,Mike Collier,Sketty Road,Sketty,,Swansea,,,0792 473831,,,,,,0,,,,,,,,,,
1073,Star Inn,Ralph,1070 Carmarthen Road,FForestfach,,Swansea,,SA5 4AL,01792/586910,,,,,,0,,,,,,,,,,
1074,University College Of Swansea,Students Union Shop & Bar,"Hendrefoilan Campus,",Invoice To: Finance D,,"Mandella House, Swans",,SA2 8PP,01792 295472,,,,,,0,,,,,,,,,,
1075,Harry Rees & Son,,54 Jersey Road,Bonymaen,,Swansea,,,0792 652705,,,,,,0,,,,,,,,,,
1076,Freemans,,22 Oxford Street,,,Swansea,,,,,,,,,0,,,,,,,,,,
1077,Rogues Hair Design,Mr. Rogan Jenkins,68 The Kingsway,,,Swansea,,,0792 644588,,,,,,0,,,,,,,,,,
1078,Garden City Garage,Griff Evans,Dulais Road,,,Seven Sisters,,,01639 700373,01639 750024,,,,,0,,,,,,,,,,
1079,Paxton,,Paxton Street,,,Swansea,,,650208,,,,,,0,,,,,,,,,,
1080,Christmas Evans,,6 Cowell Street,,,LLanelli,,,,,,,,,0,,,,,,,,,,
1081,North Cornelly Community Centr,,Heol Las,North Cornelly,,Porthcawl,,,,,,,,,0,,,,,,,,,,
1082,Hampton Restaurant,Sortnew,Northampton Lane,,,Swansea,,,,,,,,,0,,,,,,,,,,
1083,Hope & Anchor,Mr. Ronald Harvey,Stepney Road,,,Burry Port,,,05546 4144,,,,,,0,,,,,,,,,,
1084,Rhapsody,,Neath Road,,,Resolven,,,,,,,,,0,,,,,,,,,,
1085,Royal British Legion,,,Caerau,,Maesteg,,,0656 732450,,,,,,0,,,,,,,,,,
1087,Crosshands News,Mr. Kearney,,Crosshands,,LLanelli,,,,,,,,,0,,,,,,,,,,
1088,Treivor Arms,,Lower Row,Penywern,,Merthyr Tydfil,,,685722798,,,,,,0,,,,,,,,,,
1089,Mamma1s Pizza Parlour,Miss Liza Hewitt,1402 Neath Road,,,Swansea,,,0792 646222,,,,,,0,,,,,,,,,,
1090,H&R Bishop,,396 The Kingsway,,,Swansea,,,0792 643881,,,,,,0,,,,,,,,,,
1091,Glenmaes,Mr. Sebastian Milanese,,,,Aberporth,,SA43 2EN,0239 811145,,,,,,0,,,,,,,,,,
1092,Treharris W.M.C.,,Bargoed Terrace,,,Treharris,,,0443 410324,,,,,,0,,,,,,,,,,
1093,Sweetmans Bakeries,CONTRACT NO LONGER REQUIRED,10 Park Way,Sketty,,Swansea,,,0782 205299,,,,,,0,,,,,,,,,,
1094,Queens Hotel,,79 New Road,,,Porthcawl,,,0656 715058,,,,ON RENTAL,,0,,,,,,,,,,
1095,Duke Of Wellington,,8 Old Market Street,,,Neath,,,01639 643892,,,,,,0,,,,,,,,,,
1096,LLanelli Civil Service Sports,,Station Road,,,LLanelli,,,0554 774023,,,,,,0,,,,,,,,,,
1097,Dewitts Newsagents,,197 Carmarthen Road,,,Swansea,,,642 333,,,,,,0,,,,,,,,,,
1098,La Dorada Restaurant,Mr. Connor,33 The Kingsway,,,Swansea,,,0792 648609,,,,,,0,,,,,,,,,,
1099,T.L.T. Video,,3 Palleg Place,Gurnos,,Ystradgynlais,,,,,,,,,0,,,,,,,,,,
1100,Craft & Cane Shop,,Alban Square,,,Aberaeron,,,,,,,,,0,,,,,,,,,,
1101,Laugharne R.F.C.,Mr. George Phillips,Grist Square,,,Laugharne,,,01994 427392,01994 427431,,,,ON STOP,0,,,,,,,,,,
1102,Mountain Ash W.M.C.,,234 Oxford Street,,,Mountain Ash,,CF45 3HD,01443 472728,,,,,,0,,,,,,,,,,
1103,Four Seasons,P A Kenny,Trallwn Road,Trallwn,,Swansea,,,01792 781500,781635,,,,"Formerly Trallwn Social Club
MAINTENANCE CONTRACT EXTENDED ON 5 X TILLS UNTIL
31/3/00 PER PJ",0,,,,,,,,,,
1104,Christine`s Hair Salon,,197 Siloh Road,Landore,,Swansea,,,,,,,,,0,,,,,,,,,,
1105,Terminus Hotel,,St. Johns Terrace,Skewen,,Neath,,,,,,,,,0,,,,,,,,,,
1106,Central Pets & Gardens,D.E. Joseph,Lion Street,,,Brecon,,,0874 611287,,,,,,0,,,,,,,,,,
1107,Swansea Valley Shoes,,Clydach Market,Clydach Square,,Swansea,,,,,,,,,0,,,,,,,,,,
1108,Lord Raglan,Mr. John Thomas,High Street,Cefn Coed,,Merthyr Tydfil,,,0685 5487,,,,,,0,,,,,,,,,,
1109,Impressions,Mr John Price,61 High Street,Clydach,,Swansea,,,,,,,,,0,,,,,,,,,,
1110,Gilfach Country Club,Mrs Enid Vera Davies,Mydroilyn,,,Lampeter,,,0545 580763,,,,,,0,,,,,,,,,,
1111,Coffee Pot,,Unit 3,Samlet Shop Centre,,Swansea,,,,,,,,,0,,,,,,,,,,
1112,G.D. Ebenezer,Mr. Ebenezer,"Unit Four,West End S",West St,,Gorseinon,,,0792 899533,,,,,,0,,,,,,,,,,
1113,Imperial Cafe,J. Barnes,80 Commercial Street,,,Maesteg,,,01656 732928,,,,,,0,,,,,,,,,,
1115,Bath University,Students Union Coffee Bar,Claverton Down,,,Bath,,BA2 7AY,0225 826826,,,,,,0,,,,,,,,,,
1116,Morrison Post Office Stores,,Morrison Road,Sandfields,,Port Talbot,,,,,,,,,0,,,,,,,,,,
1117,Nigel Roach D.I.Y.,,33 Victoria Square,,,Aberdare,,,0685 876598,,,,,,0,,,,,,,,,,
1118,New York Furnishing Co,Handon Investments Ltd,4/5 Wind Street,,,Swansea,,,0792 646969,,,,,,0,,,,,,,,,,
1119,General Picton,M. D. Mc'Carthy,57 New Road,,,Porthcawl,,CF36 5DH,01656 771650,,,,,,0,,,,,,,,,,
1120,Head Quarters,,27 St. Helens Road,,,Swansea,,,0792 641447,,,,,,0,,,,,,,,,,
1121,Seven Sisters Museum & Saw Mil,Mike,7 Dulais Road,Seven Sisters,,Neath,,,0639 700288,,,,,,0,,,,,,,,,,
1122,T. &  G. Davies Bakers,Mr. W. Davies,520 Mumbles Road,Mumbles,,Swansea,,,01792 515303,,,,,,10,,,,,,,,,,
1123,Hook Line & Sinker,,Unit 1 James Court,"Viking Way, Winch Wen",,Swansea,,SA1 7DS,,,,,,,0,,,,,,,,,,
1124,JD`S Stores,Mr. Jeffrey Davies,105 Rhonndda Street,Mount Pleasant,,Swansea,,,,,,,,,0,,,,,,,,,,
1125,H.M. Evans,Mr. H.M. Evans,15 West End,,,LLanelli,,,0554 773152,,,,,,0,,,,,,,,,,
1126,Knutt House,Mr. David Dunning,1 Bryn Gwyn Road,,,Dafen,,,01554/751381,,,,,,0,,,,,,,,,,
1127,Park Stores,,,Tyrdail,,Ammanford,,,0269 2726,,,,,,0,,,,,,,,,,
1128,Woodland Stores,Mrs. L.A. Davies,,,,Pontardulais,,,0792 882576,,,,,,0,,,,,,,,,,
1129,Danescourt Fruit Centre,Mr. Thomas,Unit 2 Radyr Court,Danescourt,,Cardiff,,,01222 578233,,,,,,0,,,,,,,,,,
1130,Home View Video,Mr. P. Florence,142 New Road,Skewen,,Neath,,,0792 815713,,,,,,0,,,,,,,,,,
1131,Krop Shop,,19 High Street,,,Haverfordwest,,,,,,,,,0,,,,,,,,,,
1132,V.G. Late Shop,Mr. John Frederick Morgan,11 Pennard Road,Kittle,,Swansea,,,044128 2397,,,,,,0,,,,,,,,,,
1133,M&N Stores,Michael Anthony Grimsley,125 Leonard Street,,,Neath,,,0639 638830,,,,,,0,,,,,,,,,,
1134,Manor Suite Caterers Ltd,Mr. Lindsey Morgan,Manor Suite,Coney Beach,,Porthcawl,,CF36 5BY,01656 782122,,,,,Lindsay Home Number 01656 786125,0,,,,,,,,,,
1135,Prendergast Stores,,142 Prendergast,,,Haverfordwest,,,01437 763185,,,,,,0,,,,,,,,,,
1136,Kim`s Kitchen,,60 Bethcar Street,,,Ebbw Vale,,,01495 308321,,,,,,0,,,,,,,,,,
1137,Dock Hotel,Mr. William John Keenan,Embankment Road,New Dock,,LLanelli,,,0554 757864,,,,,,0,,,,,,,,,,
1139,Astor Bingo Club,John M. L.T.D.,New Dock Road,,,Llanelli,,,01554 774374,,,,,,0,,,,,,,,,,
1140,Phil`s Fish Bar,Phil Brown,114 Fairway,Sandfields,,Port Talbot,,,0639 890189,,,,,,0,,,,,,,,,,
1141,Tanners Arms,T.G. & G.J. Keeble,,Defynnog,,Sennybridge,,,0874 82445,,,,,,0,,,,,,,,,,
1142,John Haley & Son,John Haley,20 Delhi Street,St. Thomas,,Swansea,,,0792 654798,,,,,,0,,,,,,,,,,
1143,Lynic Menswear,Brian Loveman Nicol,30 High Street,Gorseinon,,Swansea,,,897681,,,,,,0,,,,,,,,,,
1144,Priory Inn,Mr Blair,,Monkton,,Pembroke,,,0646 684422,,,,,,0,,,,,,,,,,
1145,French Knots,Mrs Jones,12 Gwydr Crescent,Uplands,,Swansea,,,653279,,,,,,0,,,,,,,,,,
1146,Brian's Hairdressers,Brian,466 Middle Road,Gendros,,Swansea,,,579081,,,,,,0,,,,,,,,,,
1147,R.C. Griffiths Chemist,Mr Richard Griffiths,23 Mill Street,Gowerton,,Swansea,,,872010,,,,,,0,,,,,,,,,,
1149,Lots For Tots,Hugh,3 Pontardulais Road,Gorseinon,,Swansea,,,898794,,,,,,0,,,,,,,,,,
1150,Tiffanys,,68 New Road,,,Porthcawl,,,,,,,,,0,,,,,,,,,,
1151,Swansea Models and Hobies,John,30 Oxford Street,Swansea,,Swansea,,,652877,,,,,,0,,,,,,,,,,
1152,Market Tavern,Mr Brian Shepherd,Charlesville Place,,,Neath,,,0639 635379,,,,,,0,,,,,,,,,,
1153,Towy Arts & Craft,Mr Keith Bryant,11-12 Central Buildi,,,Llanelli,,,0554 757569,,,,,,0,,,,,,,,,,
1154,Dyfed Building and Plastic Sup,Richard Thomas/Byron Lewis,Unit 10 Hendy Ind. E,Pontardulais,,Swansea,,SA4 1XP,882925,,,,,,0,,,,,,,,,,
1155,Gatehouse Coffee Shop,Mrs Dobson,19  Bridge Street Me,Bridge Street,,Carmarthen,,,01267 221666,,,,,,0,,,,,,,,,,
1156,Old School House,Karen,Nottage Road,"Newton, Mumbles",,Swansea,,,361541,,,,,,0,,,,,,,,,,
1157,Southview Hotel,Mr Millmen,392 Oystermouth Road,Mumbles,,Swansea,,,651720,,,,,,0,,,,,,,,,,
1158,Arthur Bassett & Co. Ltd.,Lez Williams,Neath Road,Morriston,,Swansea,,,310200,,,,,,0,,,,,,,,,,
1159,L & A Holiday Riding Centre,B Rogers,,Goytre,,Port Talbot,,SA13 2YP,01639 885509,,,,,,0,,,,,,,,,,
1160,Rookery,RUTH,Bridgend Road,,,Maesteg,,CF34 OAX,01656 733178,,,,,"Mobile : 07974 087683
01639-631801 H/O",0,,,,,,,,,,
1161,Mr. Zafar,,26 Upper Park Street,,,LLanelli,,,,,,,,,0,,,,,,,,,,
1162,Hillend Stores  (Caravan Park),Z Rees,"Hill End,",Llangeneth,,Gower,,SA3 1JD,386204,,,,,,0,,,,,,,,,,
1163,Julie's Newsagents,Mr + Mrs Evans,698 Mumbles Road,Mumbles,,Swansea,,,361528,,,,,,0,,,,,,,,,,
1164,IMI Titanium Ltd.,L Morris,"P.O. Box 57, Supply",Waunarlwydd,,Swansea,,SA1 1XD,01792 873471,,,,,,0,,,,,,,,,,
1165,Robin Wayne,,Eastmall,The Quadrant,,Swansea,,,0792 20720,,,,,,0,,,,,,,,,,
1166,Old Star Inn,Mr & Mrs Morgan,,Rhyd-Y-Fro,,Pontardawe,,,01792 823753,,,,,ON STOP PER DENNIS,0,,,,,,,,,,
1167,Cricketers Club,Mr Elford,Imble Lane,Pembroke Dock,,Pembroke,,,0646 682315,,,,,,0,,,,,,,,,,
1168,T Lock,,187 Middle Rd,Cwmdu,,Swansea,,,586566,,,,,,0,,,,,,,,,,
1169,Tie Rack,Mrs Healey,"Unit 17, 20 Cathedra",St Davids Centre,,Cardiff,,,01222/237216,,,,,,0,,,,,,,,,,
1170,Lamb & Flag,"Mr.& Mrs  Puleio,",Castellau,llantrisant,,Pontyclun,,CF7 8LP,0443/202378,,,,,ON STOP,0,,,,,,,,,,
1171,LLanelli W.M.C.,Mike Brewer,Hall St,,,LLanelli,,SA15 6FA,01554 741437,01554 773869,,,,,0,,,,,,,,,,
1172,C.K`S Superstore,,75 Rhosmaen,,,LLandeilo,,,01558 822299,,,,,,0,,,,,,,,,,
1173,T & G  Davies,Mrs Marion Davies,65 High Street,Gorseinon,,Swansea,,,01792 899546,,,,,,0,,,,,,,,,,
1174,High Corner House Inn,Gordon,The Square,,,LLanharan,,CF7 9QA,0443 238056,0443 222165,,,,,0,,,,,,,,,,
1175,Canton Liberal Club,Peter Evans,301-303 Cowbridge Rd,Canton,,Cardiff,,CF5 1JB,01222 221916,01222 227725,,01222/337588,,,0,,,,,,,,,,
1176,Bar Billabong,BRAINS BREWERY,Wellfield Court,Roath,,Cardiff,,CF2 3PE,01222/252042,01222 252052,,,,Previously 42nd Street,1,,,,,,,,,,
1177,Three M`S Social Club/Staff Sh,Roger Pardoe,Gorseinon Road,Penllergaer,,Swansea,,SA4 1GD,01792/890153,,,,,,0,,,,,,,,,,
1178,R.A. Jeremy,,6 Heol LLwynon,Caerwern,,Neath,,,,,,,,,0,,,,,,,,,,
1179,Morriston Fresh Fruit,,Woodfield Street,Morriston,,Swansea,,,,,,,,,0,,,,,,,,,,
1180,Vantage Chemist,Gilbert Lewis,103 Neath Road,Briton Ferry,,Neath,,,,,,,,,0,,,,,,,,,,
1181,Cam Gears Sports & Social Club,Paul Rees (Sec),Cam Gears Factory,Resolven,,Neath,,,01639 710194,,,,,"Treasurer: Mr Ace Home Tel: 01639 710865 (Between 1.30 and 2.30 Ò
p.m. every day)",0,,,,,,,,,,
1182,Fagin's Cafe Bar & Restaurant,Simon Bevan,Church Road,,,Ton Pentre,,CF41 7EG,01443 422773,,,,,,0,,,,,,,,,,
1183,Pendragon,BRAINS BREWERY,Excaliber Drive,Thornhill,,Cardiff,,CF4 9BB,01222 610550,01222 692986,,,,,1,,,,,,,,,,
1184,LLanelli R.F.C.,Mike Reilly,Stradey Park,,,LLanelli,,,01554 774060,01554 758567 (H,,,,"Mike Reilly -  Mobile:  0788 0916547
Leighton:      Mobile:   07771903743",0,,,,,,,,,,
1185,Sundance Cafe,Allan,12/14   Holsten Road,,,Barry,,CF62 4HB,01446 739777,,,,,PER DG Formerly Quids,0,,,,,,,,,,
1186,Phillip Packman,,57 John Street,,,Porthcawl,,,,,,,,,0,,,,,,,,,,
1187,Ian Broad Hardware D.I.Y.,Ian Broad,,Sennybridge,,Brecon,,,087482 8151,,,,,ON STOP,0,,,,,,,,,,
1188,Haleys Newsagents,Mr Haley,118 Pen Y Graig Road,Townhill,,Swansea,,SA1 6LA,641974,,,,,,0,,,,,,,,,,
1189,Georgian,Tony Sanderson,Stowhill,,,Newport,,,0633/259048,,,,,,0,,,,,,,,,,
1190,Simpsons,Tony Sanderson,High Street,,,Newport,,,0633 267801,,,,,,0,,,,,,,,,,
1191,Maesteg Celtic Athletic Club,Howell Morgan,148 Bridgend Road,Garth,,Maesteg,,CF34 0NE,01656 732030,01656 736361,,,,"Mr Howell Morgan Home  No: 01656 733914
Stewardess:  Alison Young",0,,,,,,,,,,
1192,Miller Radio & Models,David Miller,2B The Parade,Tattenham W.,,"Burgh Heath, London",,,01375 278795,,,,,,0,,,,,,,,,,
1193,West Glam Health Authority,Cimla Hospital,,Cimla,,Neath,,,0639 641161,,,,,,0,,,,,,,,,,
1194,West Glam Health Authority,Port Talbot General Hospital,Hospital Rd,,,Neath,,,0639 641161,,,,,,0,,,,,,,,,,
1195,Fletcher Garden Services,Paul Fletcher,,Marshfield,,Nr. Cardiff,,CF3 8VB,01633 680419,,,,,,0,,,,,,,,,,
1196,Bob Hughes Carpets,Bob Hughes,Carmarthen Road,Fforestfach,,Swansea,,,581558,,,,,"                                                             
NO WORK ON CREDIT TO BE DONE AS STILL HAS OUTSTANDING INVOICE 
",0,,,,,,,,,,
1197,Alwyn Rees News,Alwyn Rees,1A Julian Terrace,,,Port Talbot,,,01639 899134,,,,,,0,,,,,,,,,,
1198,Warmlite Sports & Leisure,Mr. Gouvignon,16A Cwm Level Rd,Brynhyfryd,,Swansea,,,01792 456909,,,,,,0,,,,,,,,,,
1199,Vanity Fair,Cathy Gurden,1 Gwydr Square,Uplands,,Swansea,,,792470763,,,,,,0,,,,,,,,,,
1201,La Caprice Wine Bar,,Murray Street,,,LLanelli,,,0554/773711,,,,,,0,,,,,,,,,,
1202,A.J.& P.C. Clement,Mr. Arwel Clement,65 Uplands Crescent,Uplands,,Swansea,,,01792 648318,,,,,,0,,,,,,,,,,
